Loan_ID,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term,Credit_History,Property_Area,Age,Loan_Status,Monthly_EMI,DTI_Ratio
LN01401,Male,Yes,0,Graduate,Salaried,70733.05505054572,20740.4193088403,101112.27994789758,120.0,1,Urban,53.1464313659236,Approved,842.6023328991465,0.009211439040663134
LN04545,Female,No,0,Not Graduate,Salaried,71686.2833287062,19484.13249479109,233649.48514224763,240.0,0,Rural,33.975051005191126,Rejected,973.5395214260318,0.01067823934587257
LN02026,Male,No,1,Graduate,Salaried,96010.22363021708,3580.5818083868853,132850.2887198884,360.0,1,Semiurban,40.045309446160765,Approved,369.02857977746777,0.003705448290655382
LN05727,Female,Yes,0,Graduate,Salaried,55388.27202952774,28561.067142103253,187554.52715018165,60.0,0,Urban,43.531394066196754,Rejected,3125.908785836361,0.03723565684591713
LN00992,Male,Yes,0,Graduate,Self-Employed,55056.452349588064,24458.88156554639,215008.82634065696,60.0,0,Urban,39.20125999009065,Rejected,3583.4804390109493,0.045066533240438196
LN00936,Male,Yes,0,Not Graduate,Salaried,39575.34365738573,29465.63291251368,198263.2192190224,60.0,0,Urban,28.020882544376796,Rejected,3304.3869869837067,0.04786124344052743
LN00023,Male,Yes,1,Graduate,Salaried,31505.036275730865,12248.785717449531,207875.9802904979,240.0,1,Urban,37.34045325708113,Approved,866.1499178770745,0.019795983034626673
LN05764,Female,No,1,Not Graduate,Salaried,62144.15924080267,14299.535562720352,195444.4518184644,300.0,1,Semiurban,37.728815626266986,Approved,651.4815060615481,0.00852237071659079
LN01952,Female,Yes,0,Graduate,Salaried,41885.35398274762,12296.286008642088,239031.92997388545,60.0,1,Semiurban,42.73016024851383,Approved,3983.8654995647576,0.07352796076674414
LN02665,Male,Yes,1,Not Graduate,Self-Employed,32657.24387079509,23596.307868548454,190116.6388942233,60.0,0,Rural,21.0,Rejected,3168.6106482370546,0.05632729934847721
LN01615,Female,No,0,Not Graduate,Unemployed,123862.15135689722,4199.973916178678,156806.2317037922,60.0,1,Semiurban,29.428366836063827,Approved,2613.4371950632035,0.02040757319535645
LN02735,Male,No,3,Graduate,Self-Employed,49380.58204376071,8631.176110610424,67674.43066990294,180.0,1,Urban,27.304895805758413,Approved,375.96905927723856,0.006480911305545557
LN03110,Female,Yes,1,Graduate,Salaried,36764.32312175272,33481.09104105552,240913.93518714103,240.0,1,Semiurban,21.71133195938913,Approved,1003.8080632797543,0.014290015586686156
LN03354,Male,No,0,Graduate,Self-Employed,48123.77183862589,0.0,186000.67659181255,360.0,1,Urban,31.67474826936809,Approved,516.6685460883682,0.010736243780327942
LN03288,Male,Yes,0,Graduate,Self-Employed,47445.321878309886,15201.2112958086,234987.1371099321,180.0,1,Rural,26.198946593897347,Approved,1305.4840950551784,0.02083888810617409
LN05667,Female,No,2,Graduate,Salaried,74331.78679519304,9612.737196535589,216671.95830164824,240.0,1,Rural,45.131850898682245,Approved,902.7998262568676,0.010754719704477972
LN04603,Male,Yes,2,Graduate,Salaried,86233.86898545321,3140.7840081314407,139335.1712183961,300.0,0,Semiurban,36.79407583160281,Rejected,464.45057072798704,0.005196669918945873
LN02734,Male,Yes,0,Graduate,Salaried,99741.22223398882,0.0,152383.6447311148,120.0,1,Urban,21.0,Approved,1269.8637060926233,0.012731583568462546
LN02656,Male,Yes,0,Graduate,Salaried,38161.32199209374,11440.650829130293,160726.6459443208,60.0,1,Rural,31.16405489902648,Approved,2678.7774324053466,0.05400546147751473
LN00412,Female,Yes,0,Graduate,Self-Employed,29317.716585287555,0.0,162052.16389310558,180.0,0,Urban,42.06664244039868,Rejected,900.2897994061422,0.03070804633734445
LN02058,Male,No,2,Graduate,Salaried,65251.2265800385,16830.12928311482,257515.5396665605,60.0,0,Urban,27.211156783237072,Rejected,4291.9256611093415,0.05228867890858033
LN00395,Female,Yes,2,Graduate,Salaried,50616.4869579059,23092.646982419858,142033.57112453246,240.0,1,Rural,28.335487492347635,Approved,591.8065463522186,0.00802894451088436
LN05203,Male,Yes,0,Graduate,Salaried,75415.00419237575,13789.24567609446,151232.36891052715,300.0,0,Urban,36.020733800268474,Rejected,504.10789636842384,0.005651164570205123
LN05452,Male,Yes,0,Not Graduate,Salaried,94091.84186594754,0.0,211651.95667254727,120.0,1,Urban,21.0,Approved,1763.7663056045606,0.018745156547338025
LN02694,Female,No,1,Not Graduate,Salaried,66677.19933137069,14654.357601561967,178014.0446839477,120.0,1,Rural,27.88614547240429,Approved,1483.4503723662308,0.018239542292169675
LN01550,Male,Yes,3,Graduate,Self-Employed,57996.91847040095,18421.06039650418,189517.45043461444,300.0,1,Urban,37.75699162839759,Approved,631.7248347820481,0.008266704303738574
LN05829,Male,No,0,Graduate,Salaried,87242.64807370158,16230.186735267556,141966.75758126393,60.0,0,Urban,30.58000338348373,Rejected,2366.112626354399,0.022866993358427845
LN01165,Female,Yes,0,Not Graduate,Self-Employed,108795.04812678546,13840.029276784664,109210.6137415714,60.0,0,Urban,21.0,Rejected,1820.1768956928568,0.014842220792204337
LN02774,Female,No,1,Graduate,Salaried,50176.9250571579,29338.32838659845,199897.7161071275,240.0,1,Urban,31.9734152862146,Approved,832.9071504463645,0.01047480972987788
LN05018,Female,Yes,0,Graduate,Salaried,63106.49998398803,1680.8688960891411,158607.93348032204,360.0,0,Urban,38.45255569909065,Rejected,440.5775930008946,0.006800362487577066
LN04382,Female,Yes,2,Not Graduate,Salaried,46663.02566096873,5781.763436797863,105202.64982056106,120.0,0,Urban,44.64269814712021,Rejected,876.6887485046755,0.016716412890332513
LN04049,Male,Yes,0,Graduate,Salaried,67866.14100010647,19337.476093485355,74102.54425266484,300.0,0,Urban,39.330645948608456,Rejected,247.00848084221613,0.0028325485693685474
LN03871,Male,Yes,1,Graduate,Self-Employed,63155.22878587539,2721.7143394300783,170568.0138784854,300.0,1,Urban,23.011272339848468,Approved,568.560046261618,0.008630637963576299
LN03384,Male,Yes,0,Graduate,Salaried,82118.00848714617,7768.315611706071,194407.8660871721,180.0,1,Urban,35.66775182092925,Approved,1080.0437004842895,0.012015662130053447
LN05857,Female,Yes,1,Not Graduate,Salaried,49638.61961049886,25279.59002257798,177216.1352382868,360.0,1,Urban,32.26606319953516,Approved,492.26704232857446,0.006570726192464103
LN02104,Female,No,3,Not Graduate,Self-Employed,36211.762142653446,3425.8420978456634,113136.91618040195,60.0,1,Semiurban,53.32660333814254,Rejected,1885.615269673366,0.04757137334114577
LN03843,Male,Yes,0,Graduate,Salaried,32565.13741472989,2486.438177607132,373954.21255128784,120.0,0,Urban,22.724783459122317,Rejected,3116.285104594065,0.08890570686001766
LN03170,Male,Yes,2,Graduate,Salaried,41085.078786064376,4013.20626565615,142920.7790352831,120.0,0,Semiurban,26.800673451285824,Rejected,1191.0064919606925,0.026409130426906444
LN03484,Female,Yes,2,Graduate,Salaried,39788.03560142173,78.97982854636211,171388.44721753057,120.0,1,Rural,28.650036762868595,Approved,1428.2370601460882,0.035825030911957365
LN00093,Female,Yes,1,Graduate,Salaried,53446.75706804464,6288.069699923693,134414.62037663927,180.0,1,Urban,21.0,Approved,746.7478909813293,0.01250104723467213
LN01995,Male,No,1,Not Graduate,Salaried,81403.00476632855,37098.556657484645,180914.4651655354,240.0,1,Semiurban,33.715057160390444,Approved,753.8102715230641,0.006361184295514135
LN00812,Male,Yes,3,Graduate,Salaried,88939.55768707466,6625.942746845087,158522.14993606813,120.0,0,Urban,22.91442646941597,Rejected,1321.017916133901,0.01382316746248129
LN00688,Male,Yes,2,Graduate,Salaried,74219.19936406983,0.0,208613.74798040345,180.0,1,Rural,47.49000170785274,Approved,1158.965266557797,0.01561543746750335
LN04165,Female,No,0,Graduate,Self-Employed,75876.3693428763,20010.90009308772,20000.0,180.0,1,Urban,55.676839477292006,Approved,111.11111111111111,0.0011587681218236583
LN04368,Male,Yes,0,Graduate,Salaried,46550.28807987328,1305.36225343942,87415.09757399287,300.0,0,Semiurban,34.632675075873976,Rejected,291.3836585799762,0.006088803653288601
LN05778,Female,No,0,Graduate,Self-Employed,60583.81007871135,11524.997002940896,133441.78670720893,360.0,1,Semiurban,36.17432430019018,Approved,370.67162974224703,0.00514044878488307
LN02689,Female,Yes,0,Graduate,Salaried,72249.37588027204,16470.76827445974,122522.2802070207,300.0,1,Semiurban,32.96292735988782,Approved,408.407600690069,0.004603324358646087
LN04946,Male,No,0,Not Graduate,Salaried,45204.57672054065,8550.715396777021,94441.73505500072,360.0,1,Urban,36.120465713241536,Approved,262.33815293055756,0.004880229324361598
LN01186,Female,Yes,3,Graduate,Self-Employed,40350.252129233806,0.0,108068.81632002348,300.0,0,Urban,48.3578343934211,Rejected,360.2293877334116,0.008927562251151957
LN02776,Male,Yes,0,Not Graduate,Salaried,54876.4049500924,11566.648241475508,210581.98128245835,300.0,0,Semiurban,33.00958996661888,Rejected,701.9399376081946,0.010564534648706896
LN01131,Male,Yes,1,Not Graduate,Salaried,68438.41508470569,13154.485578140548,210808.2888391127,180.0,1,Rural,34.479882620315415,Approved,1171.1571602172928,0.014353664972111789
LN04962,Male,No,0,Graduate,Salaried,57533.11871907779,7519.090171513374,64312.821293538,60.0,1,Urban,21.0,Approved,1071.8803548923,0.016477232259630947
LN05749,Male,Yes,0,Graduate,Salaried,40471.99902672405,0.0,174344.74055809822,240.0,0,Semiurban,32.812791423741025,Rejected,726.4364189920759,0.017949111397052638
LN01435,Male,Yes,1,Graduate,Salaried,65651.599009766,17939.493879431622,208364.53586918896,180.0,1,Urban,39.34239598808391,Approved,1157.5807548288276,0.01384813518783914
LN05213,Male,Yes,0,Graduate,Salaried,67986.35203438262,20775.16954607212,182650.3969154952,240.0,0,Urban,28.03911712437209,Rejected,761.04332048123,0.00857402292040937
LN00572,Male,Yes,2,Graduate,Unemployed,66538.54747528325,36430.0705458491,165941.87016902128,300.0,0,Urban,23.6683375669722,Rejected,553.139567230071,0.005371923775033569
LN03840,Female,Yes,2,Graduate,Salaried,47713.53711807411,3931.2970846594326,152553.8152232539,360.0,0,Semiurban,37.18592445024702,Rejected,423.76059784237196,0.008205285279431538
LN04122,Male,Yes,2,Graduate,Salaried,79155.8322894581,21992.124386719865,183841.88270555035,120.0,1,Semiurban,23.227369395096662,Approved,1532.0156892129196,0.015146284112467245
LN04354,Female,No,1,Graduate,Self-Employed,68084.25730554663,21943.263811492987,123470.98221763954,360.0,1,Urban,38.89986090057065,Approved,342.9749506045543,0.0038096678254494224
LN00256,Female,Yes,2,Graduate,Salaried,85338.22298373246,28897.64133946356,190804.0522056969,300.0,1,Semiurban,38.67978047025888,Approved,636.013507352323,0.005567546681775122
LN03668,Female,Yes,1,Graduate,Self-Employed,57157.06926118908,5750.7418428072615,209707.40740065632,360.0,1,Urban,44.07053270019389,Approved,582.5205761129342,0.0092599085215338
LN03760,Male,Yes,1,Graduate,Salaried,66441.64621533972,805.6680345499026,186853.5335308836,120.0,1,Urban,26.77571474103239,Approved,1557.1127794240301,0.023155018111769215
LN05724,Female,Yes,2,Not Graduate,Salaried,51040.773231000494,29338.8446819627,150503.35042612904,360.0,1,Urban,32.72258066758549,Approved,418.0648622948029,0.0052011302510481285
LN01000,Female,Yes,3,Not Graduate,Salaried,87987.10873172004,22851.850823103763,150586.8184860968,120.0,1,Urban,37.58873912801196,Approved,1254.8901540508066,0.011321742454918168
LN02911,Male,Yes,3,Graduate,Salaried,67169.0723641924,6796.715388675326,55258.28162088945,300.0,0,Urban,21.0,Rejected,184.1942720696315,0.0024902631022474322
LN05606,Female,Yes,1,Graduate,Salaried,34580.96557815434,6956.384982373829,153159.1834403878,60.0,0,Rural,35.12116865741776,Rejected,2552.6530573397968,0.06145440243281945
LN01268,Male,Yes,0,Graduate,Self-Employed,45289.40114820467,16829.944496452605,140270.76684801662,360.0,1,Urban,46.63885501836495,Approved,389.6410190222684,0.006272458522843124
LN00424,Male,Yes,1,Not Graduate,Salaried,72907.51899170295,9494.129329992937,133968.77618465942,300.0,1,Rural,33.62419669227823,Approved,446.5625872821981,0.005419340466817102
LN00538,Female,Yes,0,Graduate,Salaried,80125.85618428882,9833.85801239892,93990.05992794104,120.0,1,Semiurban,35.8939496326083,Approved,783.2504993995086,0.008706680611356894
LN05140,Male,Yes,1,Graduate,Self-Employed,48517.98649432803,3345.5847377894315,200312.53997163576,240.0,0,Semiurban,38.548398152330144,Rejected,834.635583215149,0.016092906126338746
LN01395,Male,Yes,0,Graduate,Self-Employed,63693.60611729817,0.0,138592.43253558828,360.0,0,Semiurban,33.81131365908769,Rejected,384.978979265523,0.00604423273753013
LN00027,Male,Yes,2,Graduate,Salaried,67513.96036691344,0.0,272429.34940870287,360.0,0,Rural,38.29067697514341,Rejected,756.7481928019524,0.01120876613798547
LN05056,Female,Yes,2,Graduate,Salaried,74187.05028910635,6603.916279593279,189495.38734269465,60.0,1,Urban,21.381811763280652,Approved,3158.2564557115775,0.039091702820834455
LN04806,Male,No,1,Graduate,Salaried,45219.42683953534,9248.135503564836,258244.6294550729,360.0,0,Semiurban,33.47782412280042,Rejected,717.346192930758,0.01317015416280383
LN00846,Male,No,0,Not Graduate,Self-Employed,65783.37287815637,15920.55137311992,240712.64138501373,60.0,0,Semiurban,41.73825602710131,Rejected,4011.8773564168955,0.04910262748308845
LN05987,Male,Yes,0,Not Graduate,Self-Employed,60818.49497457845,23892.63424758976,152225.10411596182,60.0,0,Semiurban,35.128091553909336,Rejected,2537.0850685993637,0.029949843567135797
LN05110,Male,Yes,0,Graduate,Salaried,50387.04117023517,6483.827598132919,125049.58677851054,120.0,0,Rural,40.83058050265714,Rejected,1042.0798898209212,0.018323614750202867
LN03486,Female,Yes,3,Graduate,Salaried,90603.90397726702,13379.37897963176,72768.94156962931,300.0,0,Urban,39.455349497997496,Rejected,242.56313856543105,0.002332712832946175
LN05465,Male,Yes,0,Not Graduate,Salaried,59575.10441447516,13588.503276571942,90975.07565011806,360.0,0,Semiurban,52.95509531936398,Rejected,252.70854347255016,0.0034540197161911364
LN04289,Male,Yes,3,Graduate,Salaried,72112.12465262625,7488.327803761213,235186.3577348619,120.0,0,Urban,31.279662668924622,Rejected,1959.8863144571826,0.024621547415587752
LN05300,Male,Yes,2,Graduate,Unemployed,55826.63257559069,17193.08913132054,60643.07062077744,300.0,1,Urban,32.843018568200186,Approved,202.14356873592482,0.0027683420863653086
LN04902,Female,Yes,0,Graduate,Unemployed,39451.92896947978,0.0,149669.80447583177,180.0,1,Urban,33.53964751480356,Approved,831.498913754621,0.021076254963296546
LN04541,Male,Yes,2,Graduate,Salaried,98903.90148553866,16841.193983281697,227568.88605047463,300.0,1,Urban,32.71919757107734,Approved,758.5629535015821,0.006553737334865521
LN05090,Female,No,1,Graduate,Salaried,23584.79444395968,19910.039459577536,50793.59666211956,60.0,1,Semiurban,38.75349209509216,Approved,846.5599443686593,0.019463459643187943
LN04562,Female,Yes,0,Not Graduate,Self-Employed,42073.34682815876,15375.633513811115,109301.4102054744,240.0,1,Rural,37.08910021561185,Approved,455.42254252281,0.00792742603631725
LN01771,Male,No,2,Graduate,Salaried,93901.02080861504,12956.442733543518,51033.5152501799,180.0,0,Urban,28.23091693072462,Rejected,283.5195291676661,0.0026532496633312743
LN01627,Female,Yes,3,Graduate,Salaried,85620.32723470226,19919.93486836496,220311.61796312765,300.0,0,Rural,39.43886782256101,Rejected,734.3720598770922,0.006958217131959822
LN00965,Male,Yes,2,Graduate,Salaried,88802.34430898946,20374.787046064284,118761.37086111924,60.0,0,Rural,36.481700305068536,Rejected,1979.356181018654,0.01812976908672945
LN00345,Male,Yes,0,Graduate,Salaried,64640.99874715273,15756.73540613386,192501.8197594785,240.0,1,Urban,33.71042654794328,Approved,802.0909156644938,0.009976536330429718
LN02403,Male,No,1,Graduate,Self-Employed,54566.89779347894,13307.255616673752,187175.53351672983,360.0,1,Rural,30.47680159337562,Approved,519.9320375464717,0.0076602360607668325
LN03444,Male,No,0,Graduate,Salaried,73908.04949100598,29341.770365203265,117863.92030586432,60.0,1,Semiurban,32.84838258309407,Approved,1964.3986717644052,0.01902568619005944
LN03137,Male,Yes,1,Graduate,Salaried,39576.75084879399,25503.19552276355,188731.28176375752,300.0,0,Semiurban,24.788979921188908,Rejected,629.1042725458584,0.009666637844999845
LN01097,Female,Yes,3,Graduate,Salaried,20035.98630935785,14362.54714496034,116038.90313909498,60.0,1,Urban,21.0,Approved,1933.9817189849164,0.056222795705906346
LN01789,Female,No,1,Not Graduate,Salaried,86809.00892046289,26277.88027111646,135295.28458056832,300.0,0,Rural,40.74683182254518,Rejected,450.9842819352277,0.003987944890509985
LN04300,Male,Yes,1,Not Graduate,Salaried,51528.02836543646,34074.90672553268,141441.44023792326,180.0,1,Semiurban,31.66315726774117,Approved,785.7857790995737,0.00917942566180154
LN00951,Male,Yes,0,Graduate,Unemployed,67041.10793028594,26711.67632706147,73643.96023321222,300.0,1,Semiurban,31.13444427099372,Approved,245.4798674440407,0.0026183741569765964
LN05762,Male,No,0,Graduate,Self-Employed,40373.4812696507,0.0,186296.1805824201,60.0,0,Urban,35.630702077345084,Rejected,3104.9363430403346,0.07690534096633271
LN00386,Male,Yes,0,Graduate,Salaried,66835.11951554319,14756.014327638431,133563.75935168544,60.0,0,Rural,42.24588914825353,Rejected,2226.062655861424,0.02728314402567223
LN00776,Male,Yes,0,Graduate,Self-Employed,45457.25648350263,23721.531056840548,95741.31608321276,360.0,0,Semiurban,30.16182275906668,Rejected,265.94810023114655,0.003844359082992787
LN05356,Female,No,3,Not Graduate,Self-Employed,27359.702299471654,15533.842724790218,39135.81448732159,360.0,1,Rural,32.24036690342056,Rejected,108.71059579811553,0.0025344278663986756
LN03261,Male,No,1,Graduate,Self-Employed,60920.05494506548,29937.097590055346,202260.37910161252,360.0,1,Urban,24.451794469854832,Approved,561.834386393368,0.006183711141246596
LN00052,Male,Yes,1,Not Graduate,Self-Employed,46461.55999388083,11368.68353182922,204126.85043414548,300.0,1,Urban,30.88346130956113,Approved,680.4228347804849,0.011765864940167231
LN03144,Male,Yes,3,Graduate,Salaried,68645.2590126831,10709.627519073343,123577.45010498048,300.0,1,Rural,23.841480520098813,Approved,411.9248336832683,0.0051909195726519385
LN05251,Female,Yes,0,Graduate,Salaried,49228.52653406752,13964.121053529354,143024.29858334645,180.0,1,Urban,38.829718334374384,Approved,794.5794365741469,0.012573922234745911
LN03517,Male,Yes,0,Graduate,Self-Employed,68487.87875722026,26905.296437176767,184342.348853186,120.0,1,Semiurban,26.34053445789038,Approved,1536.1862404432168,0.016103733179157725
LN00475,Female,Yes,0,Graduate,Unemployed,55019.27920887243,21159.670060468383,218811.5985317786,360.0,0,Urban,28.47202491913427,Rejected,607.8099959216072,0.007978713302707998
LN01126,Female,Yes,2,Graduate,Salaried,66052.70930478067,15230.806589504207,202656.0726261901,240.0,0,Semiurban,36.34556351833688,Rejected,844.4003026091254,0.010388333886877254
LN01536,Female,Yes,0,Graduate,Salaried,70272.00213139433,10685.44355440115,105703.25372674449,240.0,0,Urban,26.585433172459563,Rejected,440.43022386143537,0.005440268280829811
LN04991,Male,Yes,3,Graduate,Salaried,73664.46029577617,22787.74307977782,213595.9151711183,180.0,1,Semiurban,37.325181689273954,Approved,1186.6439731728794,0.01230292239724652
LN01114,Male,No,3,Graduate,Self-Employed,63008.37810287153,25612.56258512118,283981.4346950002,360.0,1,Semiurban,21.0,Approved,788.8373185972227,0.008901251921647708
LN02446,Female,Yes,2,Not Graduate,Salaried,65884.48258026988,21653.34534508875,147414.3444345977,240.0,0,Urban,39.97932015383568,Rejected,614.2264351441571,0.007016697234798801
LN00239,Female,No,0,Graduate,Self-Employed,77048.66669592448,18604.41676292773,130359.9491559429,120.0,1,Semiurban,37.210360133520894,Approved,1086.3329096328575,0.011357008790000726
LN00655,Male,No,2,Graduate,Salaried,61184.368680289765,33167.55629575104,230739.1627123664,300.0,0,Rural,49.84260085486616,Rejected,769.1305423745547,0.008151720726099264
LN03827,Female,Yes,0,Graduate,Salaried,69751.20594173437,8992.520693614322,136910.6163187952,180.0,0,Urban,39.8927104025415,Rejected,760.6145351044178,0.009659366753452227
LN05329,Male,No,1,Not Graduate,Salaried,25062.0861730889,10416.016367872062,243721.2223466622,360.0,1,Rural,30.529677290844592,Approved,677.003395407395,0.019082288705427976
LN00947,Male,Yes,0,Graduate,Salaried,46161.83860237511,23981.173241223478,101291.6285913889,120.0,0,Rural,29.423485834846176,Rejected,844.0969049282409,0.012033941553726923
LN04974,Female,No,1,Graduate,Salaried,30559.25853946417,5316.64136746441,84413.97835446551,120.0,0,Urban,24.35604578603442,Rejected,703.4498196205459,0.019607865487569032
LN04146,Male,Yes,0,Graduate,Salaried,67767.51458460337,3306.8473491353107,238547.87766738725,360.0,0,Semiurban,27.465613091036765,Rejected,662.6329935205201,0.009323094509638802
LN01943,Male,Yes,0,Graduate,Salaried,53136.15449005179,19448.53537557488,123844.78465577518,360.0,1,Rural,34.39102203488671,Approved,344.0132907104866,0.004739474555134775
LN02266,Male,Yes,0,Not Graduate,Salaried,24428.248319869665,23364.84137964941,177768.98280748844,180.0,0,Semiurban,35.81409609816598,Rejected,987.6054600416024,0.02066418945188096
LN03186,Male,Yes,0,Not Graduate,Salaried,36064.22707147377,0.0,209871.15999024536,120.0,1,Urban,41.1333071340984,Approved,1748.9263332520447,0.04849476823074403
LN05335,Male,No,0,Graduate,Salaried,50040.76306364316,5255.474523897039,154002.06346076302,60.0,0,Rural,24.89415392706691,Rejected,2566.7010576793837,0.04641728207305255
LN01535,Female,Yes,0,Not Graduate,Self-Employed,28105.938654664093,4242.633515583886,195194.57003180007,300.0,1,Urban,43.15748914715493,Approved,650.6485667726669,0.020113671890937098
LN05686,Female,No,0,Not Graduate,Salaried,85102.91576749808,26138.623979822205,121558.57062217046,300.0,1,Semiurban,33.43561151495806,Approved,405.19523540723486,0.003642481363774863
LN00089,Female,Yes,0,Graduate,Salaried,70265.34866226712,14596.660897859563,48997.17927383873,180.0,1,Semiurban,40.46024160692944,Approved,272.2065515213263,0.0032076373507094677
LN03158,Male,Yes,1,Graduate,Salaried,86572.81656496463,28978.443070314985,97092.45037646568,60.0,1,Urban,45.70672422341384,Approved,1618.2075062744282,0.014004239429168144
LN00885,Female,Yes,1,Graduate,Self-Employed,96934.14651472066,6851.318510906559,138862.58934239895,360.0,1,Semiurban,32.09053967946045,Approved,385.72941483999705,0.0037166034255832533
LN03383,Male,Yes,0,Graduate,Salaried,80539.72526639464,4946.848740027644,93936.02042591076,360.0,1,Rural,38.10241288931407,Approved,260.9333900719743,0.0030523318205777127
LN05674,Male,Yes,2,Graduate,Self-Employed,33620.63003394978,0.0,234415.59057264408,120.0,0,Urban,45.29500661264223,Rejected,1953.4632547720341,0.05810311266622446
LN02352,Male,No,0,Graduate,Salaried,73671.38646400956,19287.61258880764,177835.89883167093,120.0,0,Urban,38.52601714097924,Rejected,1481.9658235972577,0.01594214480251921
LN05457,Female,No,2,Graduate,Salaried,54449.72762279533,23290.984400183355,51463.93590772151,240.0,0,Semiurban,31.426055650810824,Rejected,214.43306628217297,0.0027583110663919642
LN00851,Male,Yes,0,Graduate,Salaried,48890.457616794905,7451.33803428079,237805.0794846767,60.0,0,Urban,42.2580444942343,Rejected,3963.4179914112783,0.07034596511543038
LN00251,Male,Yes,2,Graduate,Salaried,78357.23894109552,11421.72066558733,85141.78518171392,60.0,0,Urban,39.8329332782343,Rejected,1419.0297530285652,0.01580581641005046
LN04693,Female,Yes,0,Graduate,Unemployed,70537.95847331587,14114.2893273121,134393.43162293563,120.0,1,Rural,27.38530243752605,Approved,1119.9452635244636,0.013229953044627311
LN01698,Female,Yes,2,Graduate,Salaried,70278.1569931783,19448.958950098844,101911.87896133991,300.0,1,Semiurban,34.08825670212616,Approved,339.7062632044664,0.003785993338058684
LN00783,Male,No,3,Not Graduate,Self-Employed,72211.71490567646,12344.073667375886,115961.67767104866,300.0,1,Urban,50.90189887528604,Approved,386.5389255701622,0.004571407021249765
LN01350,Male,Yes,1,Graduate,Salaried,36597.739478812815,5845.229709097075,101377.46811564974,240.0,0,Urban,44.39370571273784,Rejected,422.4061171485406,0.009952322498419014
LN01194,Male,No,2,Graduate,Self-Employed,28140.125329366616,22474.44971427056,99826.72871003547,240.0,0,Semiurban,40.82111725502295,Rejected,415.9447029584811,0.008217883931651621
LN01347,Male,Yes,3,Graduate,Salaried,78686.39822478547,2123.947163469389,120927.84568286216,360.0,1,Semiurban,51.305269627747606,Approved,335.9106824523949,0.004156778205049187
LN02426,Female,No,0,Graduate,Salaried,71441.14883428288,23304.98133985952,127983.71576619048,360.0,0,Rural,30.129317477169995,Rejected,355.5103215727513,0.0037522410774912607
LN05305,Male,Yes,0,Graduate,Salaried,81642.24625986282,9507.613466874249,192845.263525255,300.0,1,Urban,34.78525424942824,Approved,642.8175450841833,0.0070523152422979
LN03453,Female,Yes,1,Graduate,Self-Employed,48787.8472630538,17299.243454179374,191749.47136892928,180.0,1,Urban,43.72800854687882,Approved,1065.274840938496,0.01611925762470748
LN02202,Male,Yes,2,Graduate,Salaried,74395.15884296363,9596.236610129456,83582.41042435663,240.0,1,Urban,47.150827563733344,Approved,348.2600434348193,0.004146377632567292
LN03528,Female,Yes,1,Graduate,Salaried,23366.355055879478,16756.0354980437,105450.72790232848,240.0,1,Rural,40.06735837611196,Approved,439.3780329263687,0.010950943522068034
LN05883,Male,Yes,3,Not Graduate,Salaried,29990.469016739968,15803.623259630302,172183.78634440582,120.0,1,Semiurban,40.48378369187233,Approved,1434.8648862033817,0.03133296927350106
LN04092,Female,Yes,1,Graduate,Self-Employed,57730.38708235718,0.0,116430.97781775235,60.0,1,Urban,32.74468664199154,Approved,1940.5162969625392,0.03361342951319956
LN01681,Female,No,0,Graduate,Salaried,59516.08787218168,6944.7331748947945,168365.96939245984,240.0,0,Semiurban,43.09281931499014,Rejected,701.5248724685827,0.010555465030618093
LN03127,Male,Yes,2,Graduate,Salaried,86366.04649705338,6855.9717900680935,163326.08249891002,240.0,1,Semiurban,29.994102692078457,Approved,680.5253437454584,0.007300049454512531
LN02198,Male,Yes,0,Graduate,Salaried,47170.26181911381,37064.68979884672,155038.14114507995,300.0,0,Semiurban,29.251084456267744,Rejected,516.7938038169332,0.0061351469181201825
LN03725,Female,Yes,0,Not Graduate,Salaried,71654.75166347729,12004.505888008078,107535.95190449542,180.0,1,Urban,32.694043435932635,Approved,597.4219550249745,0.00714113383874236
LN04709,Male,Yes,1,Graduate,Self-Employed,59225.14210020914,9454.067595674482,193567.6837865509,360.0,1,Urban,38.91471154633854,Approved,537.688010518197,0.007828977836220267
LN00579,Male,No,2,Not Graduate,Self-Employed,82875.08086413858,0.0,92900.69646536594,120.0,1,Rural,31.897309519061924,Approved,774.1724705447161,0.009341438493602887
LN00051,Male,Yes,1,Not Graduate,Self-Employed,52298.35439167367,25200.365069020896,205524.9932823692,120.0,1,Urban,34.03871335912235,Approved,1712.7082773530767,0.022099826800644366
LN02076,Female,Yes,2,Not Graduate,Self-Employed,72315.42299542284,14173.022549816013,128324.40893982332,120.0,0,Urban,43.32299769437631,Rejected,1069.3700744985276,0.012364311414744764
LN03023,Male,No,1,Not Graduate,Salaried,83078.01468511495,23810.588920574333,92929.21038863904,60.0,1,Urban,39.5121424224146,Approved,1548.820173143984,0.01449004029332783
LN01818,Female,Yes,0,Graduate,Salaried,55777.39522344611,10513.043173805156,172095.44610821013,180.0,0,Urban,25.32557257747716,Rejected,956.0858117122785,0.014422680477429495
LN02634,Female,No,3,Graduate,Salaried,93999.1474915276,3876.7253032941935,179814.98927306064,300.0,1,Urban,23.808398002787136,Approved,599.3832975768688,0.006123912670831168
